strategy_name,fair_value_model,total_trades,win_rate,mean_return,median_return,total_pnl,return_on_capital,profit_factor,sharpe_per_trade,max_drawdown,average_holding_days
baseline,black_scholes,3,0.6666666666666666,0.13332037374693195,0.11048689138576777,249.9999999999999,0.0024999999999999988,15.705882352941176,1.3798724271887446,0.0,2.6666666666666665
call_only,black_scholes,3,0.0,-0.2564366005503091,-0.2891566265060241,-165.00000000000003,-0.0016500000000000002,0.0,-2.014632557075724,0.0,2.6666666666666665
put_only,black_scholes,3,0.6666666666666666,0.12824982846524594,0.11048689138576777,231.99999999999974,0.0023199999999999974,7.628571428571394,1.2732727288077224,0.0,2.6666666666666665
atm_tight,black_scholes,3,0.6666666666666666,0.13332037374693195,0.11048689138576777,249.9999999999999,0.0024999999999999988,15.705882352941176,1.3798724271887446,0.0,2.6666666666666665
tight_spread_high_edge,black_scholes,3,0.6666666666666666,0.1535524661755872,0.11178247734138975,293.99999999999994,0.0029399999999999995,18.29411764705883,1.3352290759935046,0.0,2.6666666666666665
shorter_dte,black_scholes,3,0.6666666666666666,0.13332037374693195,0.11048689138576777,249.9999999999999,0.0024999999999999988,15.705882352941176,1.3798724271887446,0.0,2.6666666666666665
hybrid_mispricing_regime,black_scholes,2,0.0,-0.21981714464327584,-0.21981714464327584,-62.00000000000014,-0.0006200000000000014,0.0,-1.200085324232083,-0.00035009452552192677,1.0
